ISWC;workId;title;creators;source;date
T-912.048.109-6;100000265316;WILD ONES;COOPER MARCUS, DILLARD TRAMAR, FURLER SIA, HEDFORS AXE, JACOB LUTTRELL, JUDRIN RAPHAEL, MADDAHI BENJAMIN SHAPOUR, MELKI PIERRE ANTOINE;KOMCA;2023.10.18
T-060.715.214-6;100001125091;WINTER IN HAWAII;DIXON SAMUEL RONALD, FURLER SIA KATE I;KOMCA;2023.10.18
T-061.509.684-8;100001125092;WITHOUT A FIGHT;BAZ LUHRMANN, DIXON SAMUEL RONALD, FURLER SIA KATE I;KOMCA;2023.10.18
T-060.282.732-6;100001125093;WORD AND THE DEAL;FLAVELL JESSE HEATH, FURLER SIA KATE I, GLOVER JEREMY THOMAS, GURTON BEN SHAUN, LANGLEY SAMUEL, ROONEY STEVEN DAVID;KOMCA;2023.10.18
;100004456109;WORLD CHAMPIONSHIP FINALE 2;CAREN MICHAEL, COTTER JARED LINCOLN, CREWE BOB, DILLARD TRAMAR, EKLOW LINUS JOHAN, ERRICO GREG, FURLER SIA KATE ISOBELLE, GOTTWALD LUKASZ, GUETTA DAVID, GUZMAN CARLOS, HAMILTON PRISCILLA RENEA, HJELT CAROLINE ELISABETH, ISAAC BREYAN STANLEY, JAWO AINO, KNOWLES BEYONCE GISSELLE, KOITZSCH JIMMY KENNET, LO TOVE, LOELV ELOF, LOWEN ERIC, MARAJ ONIKA TANYA, MEJIA MARIO, MOORE JASON, MORIER NICOLE LOUISE, NASH TERIUS YOUNGDELL, NAVARRO DANIEL ANTHONY, NOLAN KENNY, OSKAR KERI, OSKAR LEE, PALMER ADIDJA AZIM, PENTZ THOMAS WESLEY, PEREZ ARMANDO CHRISTIAN, SALINAS JUAN CARLOS, SALINAS OSCAR EDWARD, SANDERSON JAMIE MICHAEL ROBERT, SEBERT KESHA, SMITH SAMUEL FREDERICK, TAYLOR DAVID JAMES ANDREW, TUINFORT GIORGIO, VAN DE WALL NICK, WALTER HENRY RUSSELL, WILHELM SANDY;KOMCA;2023.10.18
T-060.877.469-1;100001125094;YOU ARE A LIAR;FRANK SAM, FURLER SIA KATE I;KOMCA;2023.10.18
T-061.033.363-5;100001125095;YOU DON'T KNOW;DIXON SAMUEL RONALD, FURLER SIA KATE I, WILL YOUNG;KOMCA;2023.10.18
T-903.035.573-8;100001125096;YOU HAVE BEEN LOVED;CLIFF JONES, FURLER SIA KATE I, PETER VETTESE;KOMCA;2023.10.18
;100000030972;YOU LOST ME;CHRISTINA AGUILERA, FURLER SIA KATE I, SAMUEL E DIXON;KOMCA;2023.10.18
T-061.364.488-4;100001125097;YOU MADE A FOOL OF ME;FURLER SIA KATE I, MATTHEW EDWARD MYER, PHIL MARTIN, ROBERT DOUGLAS ALLUM;KOMCA;2023.10.18
T-060.669.369-9;100001125098;YOU NEVER EXISTED;CAREY DANIEL DE MUSSENDEN, FURLER SIA KATE I;KOMCA;2023.10.18
T-914.181.472-4;100001125099;YOU'RE MINE;CHRISTOPHER BRAIDE, FURLER SIA KATE I, JOHN BARRY;KOMCA;2023.10.18
T-060.866.516-2;100001125100;YOU'RE MY FLAME;BINNS HENRY, FURLER SIA KATE I, HARDAKER SAM;KOMCA;2023.10.18
T-915.774.030-2;100003989449;YOU'RE NEVER FULLY DRESSED WITHOUT A SMILE(2014 FILM VER);FURLER SIA KATE I, GLUCK WILLIAM, KURSTIN GREGORY ALLEN, STROUSE CHARLES;KOMCA;2023.10.18
T-061.125.109-2;100001125101;YOU'VE CHANGED;FURLER SIA KATE I, LAUREN FLAX;KOMCA;2023.10.18
T-060.766.783-3;100001125102;YOUR ROOM;DIXON SAMUEL RONALD, FURLER SIA KATE I;KOMCA;2023.10.18
T-061.510.132-0;100001125103;Z VYSKY;COOPER MARCUS, DILLARD TRAMAR, FURLER SIA KATE I, HEDFORS AXEL CHRISTOFER, JUDRIN RAPHAEL DAVID, LUTTRELL JACOB ELISHA, MADDAHI BENJAMIN SHAPOUR, MELKI PIERRE-ANTOINE JOSEPH MICHEL;KOMCA;2023.10.18
T-060.565.054-1;100001125104;ZERO 7;BINNS HENRY, FURLER SIA KATE I, HARDAKER SAM, SOPHIE BARKER;KOMCA;2023.10.18
;100001125105;ZTRATIL JSI MNE;AGUILERA CHRISTINA, DIXON SAMUEL RONALD, FURLER SIA KATE I;KOMCA;2023.10.18
T-917.960.652-1;100001274458;UNSTOPPABLE;BRAIDE CHRISTOPHER KENNET, FURLER SIA KATE;KOMCA;2024.4.24
T-061.634.289-2;100001271248;ALIVE;ADELE ADKINS, FURLER SIA KATE, TOBIAS JESSO JR;KOMCA;2024.11.7
T-061.653.810-3;100001529140;ANGEL BY THE WINGS;FURLER SIA KATE, GREG KURSTIN;KOMCA;2024.11.7
T-923.875.327-0;100001942359;BANG MY HEAD (FEAT. SIA AND FETTY WAP);CHRISTIAN KARLSSON, DAVID GUETTA, FURLER SIA KATE, MAGNUS LIDEHALL, MARCUS C. VAN WATTUM, NICK ROTTEVEEL, TUINFORT GIORGIO H, VINCENT PONTARE, WILLIE MAXWELL;KOMCA;2024.11.7
T-920.926.909-0;100001599704;BEST DAY EVER;FURLER SIA KATE, NICK VALENSI;KOMCA;2024.11.7
T-061.653.600-5;100001277177;BROKEN GLASS;FURLER SIA KATE, JESSE SHATKIN, LEAK JASPER MAXIMILLIAN;KOMCA;2024.11.7
T-923.147.778-4;100001793470;CANDY CANE LANE;FURLER SIA KATE, GREG KURSTIN;KOMCA;2024.11.7
T-920.997.667-0;100001545861;CHAINED TO THE RHYTHM;ALI PAYAMI, FURLER SIA KATE, KATY PERRY, MAX MARTIN, SKIP MARLEY;KOMCA;2024.11.7
T-922.369.341-2;100001618396;CHAMPION;FURLER SIA KATE, HURLEY ANDREW, JESSE SHATKIN, STUMPH PATRICK, TROHMAN JOSEPH, WENTZ PETER L;KOMCA;2024.11.7
T-061.648.282-6;100001529141;CONFETTI;CHRISTOPHER BRAIDE, FURLER SIA KATE;KOMCA;2024.11.7
T-920.377.040-5;100001665293;DER MEISTER GRILLT;FURLER SIA KATE, GREG KURSTIN;KOMCA;2024.11.7
T-861.760.932-1;100001619242;DEVIL IN ME;ASHLEY FRANGIPANE, FURLER SIA KATE, GREG KURSTIN;KOMCA;2024.11.7
T-922.454.443-8;100001665236;DUSK TILL DAWN;FURLER SIA KATE, GREG KURSTIN, MALIK ZAIN, ORIET ALEX, PHELAN DAVID;KOMCA;2024.11.7
T-923.147.780-8;100001793468;EVERYDAY IS CHRISTMAS;FURLER SIA KATE, GREG KURSTIN;KOMCA;2024.11.7
T-061.653.815-8;100001529142;FIST FIGHTING A SANDSTORM;FURLER SIA KATE, JESSE SHATKIN;KOMCA;2024.11.7
T-915.931.693-5;100002105412;FLAMES;BRAIDE CHRISTOPHER KENNET, FURLER SIA KATE, MARCUS VAN WATTUM, PIERRE DAVID GUETTA, TUINFORT GIORGIO H;KOMCA;2024.11.7
T-920.211.763-3;100001277175;FOOTPRINTS;FURLER SIA KATE, JOSHUA VALLE, SEETHARAM NIKHIL SHANK, TYLER WILLIAMS;KOMCA;2024.11.7
T-920.227.124-7;100001547050;HELIUM;CHRISTOPHER BRAIDE, FURLER SIA KATE;KOMCA;2024.11.7
;100001625970;HEY HEY HEY;ALI PAYAMI, FURLER SIA KATE, KATY PERRY, MAX MARTIN, SARAH HUDSON;KOMCA;2024.11.7
T-923.147.770-3;100001793473;HO HO HO;FURLER SIA KATE, GREG KURSTIN;KOMCA;2024.11.7
T-061.653.585-3;100001277174;HOUSE ON FIRE;ANTONOFF JACK, FURLER SIA KATE;KOMCA;2024.11.7
T-061.723.136-3;100001529143;JESUS WEPT;FURLER SIA KATE, SAMUEL DIXON;KOMCA;2024.11.7
T-920.049.647-5;100001529145;MIDNIGHT DECISIONS;CHRISTOPHER BRAIDE, FURLER SIA KATE;KOMCA;2024.11.7
T-861.653.592-2;100001277172;MOVE YOUR BODY;FURLER SIA KATE, GREG KURSTIN;KOMCA;2024.11.7
T-061.733.740-2;100001581600;NEVER GIVE UP;FURLER SIA KATE, GREG KURSTIN;KOMCA;2024.11.7
T-061.634.384-0;100004950986;OASIS FEAT. SIA;FURLER SIA KATE, IVAN CORRALIZA, KEVIN RUDOLF;KOMCA;2024.11.7
T-861.653.605-0;100001274457;ONE MILLION BULLETS;FURLER SIA KATE, JESSE SHATKIN;KOMCA;2024.11.7
T-923.147.784-2;100001793474;PUPPIES ARE FOREVER;FURLER SIA KATE, GREG KURSTIN;KOMCA;2024.11.7
T-923.147.743-3;100001793469;SANTA'S COMING FOR US;FURLER SIA KATE, GREG KURSTIN;KOMCA;2024.11.7
T-923.147.786-4;100001793472;SNOWFLAKE;FURLER SIA KATE, GREG KURSTIN;KOMCA;2024.11.7
T-061.648.284-8;100001277178;SPACE BETWEEN;CHRISTOPHER BRAIDE, FURLER SIA KATE;KOMCA;2024.11.7
T-918.327.548-1;100001529146;STAR SPANGLED LOVE;ERIKSEN MIKKEL, FURLER SIA KATE, HERMANSEN TOR ERIK;KOMCA;2024.11.7
T-923.147.787-5;100001793475;SUNSHINE;FURLER SIA KATE, GREG KURSTIN;KOMCA;2024.11.7
T-061.653.822-7;100001277176;SWEET DESIGN;CHILD DESMOND, FURLER SIA KATE, GREG KURSTIN, JOSEPH LONGO, MARK ANDREWS, MARQUIS COLLINS, ROBERT ROSA, ROBINSON BOB H, TIM KELLEY;KOMCA;2024.11.7
T-861.635.612-7;100001495477;TIDE;FURLER SIA KATE, WHITE FRANCIS ANTHONY;KOMCA;2024.11.7
T-921.295.772-7;100001583436;TOY BOX;AUSTIN DALLAS, FURLER SIA KATE, NITTA CORY;KOMCA;2024.11.7
T-923.147.789-7;100001793477;UNDERNEATH THE CHRISTMAS LIGHTS;FURLER SIA KATE, GREG KURSTIN;KOMCA;2024.11.7
T-061.793.581-5;100001818338;WARRIOR;DIXON SAMUEL RONALD, FURLER SIA KATE;KOMCA;2024.11.7
T-061.748.664-2;100001562000;WATERFALL;ERIKSEN MIKKEL, FURLER SIA KATE, HERMANSEN TOR ERIK, PHILIP MECKSEPER, THOMAS PENTZ;KOMCA;2024.11.7
