ISWC;workId;title;creators;source;date
;9396943;INTERLUDES;FLAVELL JESSE HEATH, FURLER SIA KATE I;BMI;2024.9.11
;18184178;INVINCIBLE;FELDER WARREN OKAY, FURLER SIA KATE I, MOSTYN STEVE, SHATKIN JESSE SAMUEL;BMI;2024.9.11
;6254736;INVISIBLE;FRANK SAMUEL JAMES, FURLER SIA KATE I;BMI;2024.9.11
;6254743;IS GOD ONLY IN SOME;ARMSTRONG ROLLO, FURLER SIA KATE I;BMI;2024.9.11
;29841849;IT S TIME;FURLER SIA KATE I, MCKENZIE TIMOTHY LEE, PENTZ THOMAS WESLEY;BMI;2024.9.11
;14226379;JACKET;FURLER SIA KATE I, GARIBAY FERNANDO;BMI;2024.9.11
;14003326;JAZZ HANDS;FURLER SIA KATE I, MACKICHAN BLAIR N S;BMI;2024.9.11
;4997585;JUDGE ME;FRANK SAMUEL JAMES, FURLER SIA KATE I;BMI;2024.9.11
;5030609;JUNGLE;FURLER SIA KATE I, GLOVER JEREMY THOMAS, GURTON BEN SHAUN, LANGLEY SAMUEL, ROONEY STEVEN DAVID;BMI;2024.9.11
;6254806;KISS MYSELF ALL OVER;FURLER SIA KATE I, HARWOOD MICHAEL STEWART, PRIESTMAN HENRY CHRISTIAN DENT;BMI;2024.9.11
;19377779;KISS OF DEATH;FURLER SIA KATE I, GUETTA PIERRE DAVID, ROTTEVEEL NICK, TUINFORT GIORGIO HESDEY, WATTUM VAN MARCUS C;BMI;2024.9.11
;17244437;KNOCK YOU OUT;BAUMER PAUL CHRISTAIN, BEITE MAGNUS TORKEHAGEN, ERIKSEN MIKKEL STORLEER, FURLER SIA KATE I, HERMANSEN TOR ERIK, HOOGSTRATEN MAARTEN;BMI;2024.9.11
;15202750;LAYING DOWN;FURLER SIA KATE I, GUETTA DAVID, TUINFORT GIORGIO H;BMI;2024.9.11
;7548500;LEAVE NOW;DIXON SAM, FURLER SIA KATE I;BMI;2024.9.11
;8832288;LENTIL;DIXON SAMUEL RONALD, FURLER SIA KATE I;BMI;2024.9.11
;47044752;LET S LOVE;FURLER SIA KATE I, GUETTA PIERRE DAVID, TUINFORT GIORGIO H, WATTUM VAN MARCUS C;BMI;2024.9.11
;14198646;LIFE JACKET;FURLER SIA KATE I, GARIBAY FERNANDO;BMI;2024.9.11
;27875096;LIGHT HEADED;AL FAKIR SALEM LARS, BRAIDE CHRISTOPHER KENNETH, DAENEN BORIS PIETER S, ERIKSEN MIKKEL STORLEER, FURLER SIA KATE I, GUETTA PIERRE DAVID, HERMANSEN TOR ERIK;BMI;2024.9.11
;29565766;LIGHT HEADED DAVID GUETTA AND SIA;AL FAKIR SALEM LARS, BRAIDE CHRIS, DAENEN BORIS PIETER S, ERIKSEN MIKKEL STORLEER, FURLER SIA KATE I, GUETTA DAVID, HERMANSEN TOR ERIK, PONTARE VINCENT, PONTARE VINCENT FRED;BMI;2024.9.11
;17578336;LIGHTHEADED;FURLER SIA KATE I, KARLSSON CHRISTIAN LARS, KURSTIN GREG, LIDEHALL MAGNUS CARL ERIK, PONTARE VINCENT FRED;BMI;2024.9.11
;56960809;LIKE WATER;BATSON MARK, FURLER SIA KATE I, KEYS ALICIA;BMI;2024.9.11
;12566538;LIKE YOU PIANO;FURLER SIA KATE I, MICHAEL GRANT;BMI;2024.9.11
;42567001;LISTENIN CONTINOUS MIX;AL SARRAF OSSAMA, ANTHONY MICHAEL, ATWEH NASRI TONY, BERGLING TIM, BONO SONNY, BRUNILA TEEMU WILLIAM, BUDHAI ALBERT M S, DAVEY JUSTIN HARLEIGH, DEAN ESTER, DERY VINCENT, DOUGLAS SEAN MAXWELL, DRAGSTREM MATTHEW PETERS, EARLEY GEOFFREY PATRICK, EINZIGER MICHAEL AARON, EVIGAN JASON, FOREMAN DARREN, FRANKS JUSTIN SCOTT, FROST JULIE R, FURLER SIA KATE I, GARRITSEN MARTIJN G, GRAHAM EBOW ENYAN, GUETTA PIERRE DAVID, ISAAC BREYAN STANLEY, JANSSEN SJOERD, JANSSEN WOUTER, JAYMES YOUNG, KARAGIORGOS VICKY, KARLSSON CHRISTIAN LARS, KARYOTAKIS CHRISTOPHER JAMES, LEITHEAD DOCHERTY THOMAS MARTIN, LIDEHALL MAGNUS CARL ERIK, LOMAX ALAN, LUKAS, MAJIC DANIEL MIJO, MARAJ ONIKA TANYA, MARTIN SAMUEL DENISON, MUKHI PAVAN ANIL, PELLIZZER MARK RICHARD, PONTARE VINCENT FRED, REUTER MANUEL, REXHA BEBE, RIESTERER FREDERIC JEAN, RIOUX PIERRE LUC, ROBBINS LINDY, ROTH DAVID LEE, ROTTEVEEL NICK, SEREBA NICOLAY, SHEPARD NED TANNER, TEDDER RYAN B, TUINFORT GIORGIO H, TURPIN NICK ALAN, VAN DEN BOGAERDE JASMINE LUCILLA ELISABETH, VAN HALEN ALEX, VAN HALEN EDWARD, VYAS VINAY V, WALL VAN DE NICK L, WATTUM VAN MARCUS C, WEGNER RALPH;BMI;2024.9.11
;8255285;LITTLE BLACK SANDALS;CAREY DANIEL DE MUSSENDEN, FURLER SIA KATE I;BMI;2024.9.11
;4997729;LITTLE MAN;FRANK SAMUEL JAMES, FURLER SIA KATE I;BMI;2024.9.11
;17691899;LITTLE MAN RS4 RADIO MIX;FRANK SAM, FURLER SIA KATE I;BMI;2024.9.11
;7301767;LIVING DOLL;FURLER SIA KATE I, KURSTIN GREG;BMI;2024.9.11
;23691609;LIVING OUT LOUD;EARLEY GEOFFREY PATRICK, FURLER SIA KATE I, HAMILTON PRISCILLA RENEA, KURSTIN GREG;BMI;2024.9.11
;30305280;LOOK UP;FURLER SIA KATE I, KURSTIN GREGORY ALLEN, MOORE ALECIA B;BMI;2024.9.11
;9074996;LOSING YOU;FURLER SIA KATE I, HARRY JAMES;BMI;2024.9.11
;14766417;LOVED ME BACK TO LIFE;FURLER SIA KATE I, HUSSAIN HASHAM S, MOTES DENARIUS;BMI;2024.9.11
;16637139;LOVED ME BACK TO LIFE X CAL MIX;FURLER SIA KATE I, HAYDEN LAMAR EUGEEN, HUSSAIN HASHAM S, MOTES DENARIUS, THOMAS GARY E;BMI;2024.9.11
;6504592;LUCKY;DIXON SAMUEL RONALD, FURLER SIA KATE I;BMI;2024.9.11
;7548508;LULLABY;DIXON SAMUEL RONALD, FURLER SIA KATE I;BMI;2024.9.11
;30221837;LYING DOWN;FURLER SIA KATE I, GUETTA PIERRE DAVID, TUINFORT GIORGIO H;BMI;2024.9.11
;4997879;MAD LOVE;FURLER SIA KATE I;BMI;2024.9.11
;19881828;MAGICAL;BRAIDE CHRISTOPHER KENNETH, FURLER SIA KATE I;BMI;2024.9.11
;19008195;MAGNIFY MY LOVE;BALL FREDRIK WILLIAM, FURLER SIA KATE I;BMI;2024.9.11
;10838008;MAKE IT THROUGH THE NIGHT;CAREY DANIEL DE MUSSENDEN, FURLER SIA KATE I;BMI;2024.9.11
;6254956;MAN EMBRACES CHANGE;FURLER SIA KATE I, HEWERDINE BOO;BMI;2024.9.11
;6254957;MAN ON THE TUBE;CAREY DANIEL DE MUSSENDEN, FURLER SIA KATE I;BMI;2024.9.11
;10838004;MARCELLE;BINNS HENRY, FURLER SIA KATE I;BMI;2024.9.11
;5030718;MAXIMISE;FLAVELL JESSE HEATH, FURLER SIA KATE I, GLOVER JEREMY THOMAS, GURTON BEN SHAUN, LANGLEY SAMUEL, ROONEY STEVEN DAVID;BMI;2024.9.11
;22863265;MIDNIGHT DECISIONS;BRAIDE CHRISTOPHER KENNETH, FURLER SIA KATE I;BMI;2024.9.11
;5030723;MOODSWINGS;FLAVELL JESSE HEATH, FURLER SIA KATE I, GLOVER JEREMY THOMAS, GURTON BEN SHAUN, LANGLEY SAMUEL, ROONEY STEVEN DAVID;BMI;2024.9.11
;6504668;MOON;FURLER SIA KATE I, HOGARTH JAMES DEARNESS;BMI;2024.9.11
;18592906;MOONQUAKE LAKE;FURLER SIA KATE I, GLUCK WILLIAM, KURSTIN GREG;BMI;2024.9.11
;24965324;MOUNTAINS;FURLER SIA KATE I, MCKENZIE TIMOTHY LEE, PENTZ THOMAS WESLEY;BMI;2024.9.11
;60845774;MUDDY FEET;BOURELLY BADRIIA INES, CYRUS MILEY, FRANK DAVID MARTIN, FURLER SIA KATE I, HEIN GREGORY ALDAE, KIPNER STEPHEN ALAN, POLLACK MICHAEL ROSS, SHATKIN JESSE SAMUEL, SHEYNE PAMELA, WILLIAMS MICHAEL LEN II, ZWIFFA;BMI;2024.9.11
;14888384;MY GALAXY;ARSENAULT RENE C, FURLER SIA KATE I, MOHLER BILLY;BMI;2024.9.11
;17822717;MY HEART IS OPEN;FURLER SIA KATE I, JERKINS RODNEY ROY, LEVIN BENJAMIN JOSEPH, LEVINE ADAM NOAH, LINDAL ANDRE;BMI;2024.9.11
;11127039;MY LOVE;FURLER SIA KATE I, KRAUS OLIVER;BMI;2024.9.11
;6504704;NATALE S SONG;DIXON SAMUEL RONALD, FURLER SIA KATE I;BMI;2024.9.11
;4998621;NEVER AGAIN;FLAVELL JESSE HEATH, FURLER SIA KATE I;BMI;2024.9.11
;10838007;NEVER GONNA LEAVE ME;FURLER SIA KATE I, KURSTIN GREG;BMI;2024.9.11
;14003328;NEWCLOUD;DIXON SAMUEL RONALD, FURLER SIA KATE I;BMI;2024.9.11
;14003329;NEWDISHWATER;DIXON SAMUEL RONALD, FURLER SIA KATE I;BMI;2024.9.11
;14003330;NEWSILENCE;DIXON SAMUEL RONALD, FURLER SIA KATE I;BMI;2024.9.11
;29842012;NO NEW FRIENDS;ALLEN HENRY AGINCOURT, FURLER SIA KATE I, MCKENZIE TIMOTHY LEE, MECKSEPER PHILIP, PENTZ THOMAS WESLEY;BMI;2024.9.11
;14003494;NORMAL IS A RUMOUR;FURLER SIA KATE I, HOWARD FELIX STARBUCK, MCMILLAN JAMES;BMI;2024.9.11
;4998664;NOT IMPORTANT;FRANK SAMUEL JAMES, FURLER SIA KATE I;BMI;2024.9.11
;6255069;NUMB;FURLER SIA KATE I, HOWARD FELIX STARBUCK, MCMILLAN JAMES;BMI;2024.9.11
;11385140;OASIS;CORRALIZA IVAN, FURLER SIA KATE I;BMI;2024.9.11
;37731743;OASIS;CORRALIZA IVAN, FURLER SIA KATE I, GORVELL-DAHLL KYRRE, RUDOLF KEVIN;BMI;2024.9.11
;40878500;OBLIVION;FURLER SIA KATE I, MCKENZIE TIMOTHY LEE;BMI;2024.9.11
;25594473;OH BOY;FURLER SIA KATE I, GARCIA AMERICO, PENTZ THOMAS WESLEY;BMI;2024.9.11
;7548517;OLD NOISES;FURLER SIA KATE I, MADDEN DEDI;BMI;2024.9.11
;5038021;ONE MORE SHOT;FLAVELL JESSE HEATH, FURLER SIA KATE I, GLOVER JEREMY THOMAS, ROONEY STEVEN DAVID;BMI;2024.9.11
;4998770;ONLY SEE;FLAVELL JESSE HEATH, FURLER SIA KATE I;BMI;2024.9.11
;18592907;OPPORTUNITY;FURLER SIA KATE I, GLUCK WILLIAM, KURSTIN GREG;BMI;2024.9.11
;17190510;OPULENCE;BERESIN NOAH LEV, CANDY BROOKE, FURLER SIA KATE I, GELLER JESSE ST JOHN, PENTZ THOMAS WESLEY, SAFFORD JORDAN RICHARD ROSS;BMI;2024.9.11
;41415153;ORIGINAL;DOUGLAS SEAN MAXWELL, FURLER SIA KATE I, SHATKIN JESSE SAMUEL;BMI;2024.9.11
;6255085;OUCH;CAREY DANIEL DE MUSSENDEN, FURLER SIA KATE I;BMI;2024.9.11
;44786311;OUT THERE;BRAIDE CHRISTOPHER KENNETH, CHRISTIE ANDREW JAMES, EMANUEL RUSSELL JASON, FURLER SIA KATE I, KOFSKY STEVEN, ZIMMER HANS FLORIAN;BMI;2024.9.11
;8670283;PAGEANT OF THE BIZARRE;BINNS HENRY DANIEL, FURLER SIA KATE I, HARDAKER SAM;BMI;2024.9.11
;5038025;PART;FLAVELL JESSE HEATH, FURLER SIA KATE I, GLOVER JEREMY THOMAS, ROONEY STEVEN DAVID;BMI;2024.9.11
;29934676;PASSENGER;FURLER SIA KATE I, PENTZ THOMAS WESLEY, PERRY KATY, SWANSON ANDREW FITZGERALD;BMI;2024.9.11
;16679808;PERFUME;BRAIDE CHRISTOPHER KENNETH, FURLER SIA KATE I, SPEARS BRITNEY;BMI;2024.9.11
;17517407;PERFUME THE DREAMING MIX;BRAIDE CHRISTOPHER KENNETH, FURLER SIA KATE I, SPEARS BRITNEY;BMI;2024.9.11
;5038028;PERSONAL REVOLUTION;FLAVELL JESSE HEATH, FURLER SIA KATE I, GLOVER JEREMY THOMAS, GURTON BEN SHAUN, LANGLEY SAMUEL, ROONEY STEVEN DAVID;BMI;2024.9.11
;14003465;PICTURES;CAREY DANIEL DE MUSSENDEN, FURLER SIA KATE I;BMI;2024.9.11
;4998795;PIGMENT;FLAVELL JESSE HEATH, FURLER SIA KATE I;BMI;2024.9.11
;6255118;PISS AND RUBBER;FRANK SAMUEL JAMES, FURLER SIA KATE I;BMI;2024.9.11
;4998799;PITY;FLAVELL JESSE HEATH, FURLER SIA KATE I;BMI;2024.9.11
;7548518;PLASTER;FURLER SIA KATE I, TRACK AND FIELD;BMI;2024.9.11
;50113316;PLAY DUMB;ANTONOFF JACK, FURLER SIA KATE I;BMI;2024.9.11
;9358198;PLAYGROUND;BLOXSOM FELIX, DIXON SAMUEL RONALD, FURLER SIA KATE I;BMI;2024.9.11
;5038036;PROBLEMS;FLAVELL JESSE HEATH, FURLER SIA KATE I, GLOVER JEREMY THOMAS, GURTON BEN SHAUN, LANGLEY SAMUEL, ROONEY STEVEN DAVID;BMI;2024.9.11
;17719424;PULLS YOU UNDER;AUSTIN DALLAS L, FURLER SIA KATE I, PIERSON CATHERINE E;BMI;2024.9.11
;15934889;PUSH ME;BRAIDE CHRIS, FURLER SIA KATE I, MCPHEE KATHARINE;BMI;2024.9.11
;24505658;QUIT;FURLER SIA KATE I, GRANDE ARIANA, HOIBERG MAGNUS AUGUST, LEVIN BENJAMIN JOSEPH, ROMANO FRANK;BMI;2024.9.11
;4998845;REALISE YOU;FLAVELL JESSE HEATH, FURLER SIA KATE I;BMI;2024.9.11
;21533334;REAPER;FURLER SIA KATE I, GOLDSTEIN NOAH D, LOPEZ DOMINIC HALAAPIAPI, NJAPA CHARLES MISODI, WEST KANYE;BMI;2024.9.11
;14003463;RED HANDED;CAREY DANIEL DE MUSSENDEN, FURLER SIA KATE I;BMI;2024.9.11
;6505103;REWRITE;DIXON SAMUEL RONALD, FURLER SIA KATE I;BMI;2024.9.11
;6255223;RICOCHET;FURLER SIA KATE I, HEWERDINE BOO;BMI;2024.9.11
;5038042;RIGHT TIME;FLAVELL JESSE HEATH, FURLER SIA KATE I, GLOVER JEREMY THOMAS, GURTON BEN SHAUN, ROONEY STEVEN DAVID;BMI;2024.9.11
;15852843;RISE UP;FURLER SIA KATE I, HOLLIS CHAUNCEY, KNOWLES BEYONCE GISSELLE, WOODARD JESSE;BMI;2024.9.11
;5038043;RISING AND FALLING;FLAVELL JESSE HEATH, FURLER SIA KATE I, GLOVER JEREMY THOMAS, GURTON BEN SHAUN, LANGLEY SAMUEL, ROONEY STEVEN DAVID;BMI;2024.9.11
;20936200;ROCK BOTTOM;BRAIDE CHRISTOPHER KENNETH, FURLER SIA KATE I;BMI;2024.9.11
;15934894;ROUND YOUR LITTLE FINGER;BRAIDE CHRISTOPHER KENNETH, FURLER SIA KATE I, MCPHEE KATHARINE;BMI;2024.9.11
;7548515;RUBBERBAND;FURLER SIA KATE I, KURSTIN GREG;BMI;2024.9.11
;18022443;RUDE;FURLER SIA KATE I, SHATKIN JESSE SAMUEL;BMI;2024.9.11
;10838001;RULES ARE FOR BREAKING;DIXON SAMUEL RONALD, FURLER SIA KATE I;BMI;2024.9.11
;18566871;SALTED WOUND;EATON GERALD JOHN DAVID, FURLER SIA KATE I, KRAUS OLIVER, WEST BRIAN;BMI;2024.9.11
;7548507;SALTED WOUND;DIXON SAM, FURLER SIA KATE I;BMI;2024.9.11
;6507370;SEA SHELLS;FURLER SIA KATE I, GOLDINGS LARRY;BMI;2024.9.11
;5382332;SECRETS;FRANK SAMUEL JAMES, FURLER SIA KATE I;BMI;2024.9.11
;6167783;SECRETS;FURLER SIA KATE I, MADDEN S;BMI;2024.9.11
;17016185;SEXERCIZE;COFFEE CLARENCE BERNARD, FURLER SIA KATE I, JOHNSON JORDAN KENDALL, JOHNSON STEFAN ADAM, LOMAX MARCUS DURAND, TAHRIRI SOGOL NELLA;BMI;2024.9.11
;5038048;SHADOW;FLAVELL JESSE HEATH, FURLER SIA KATE I, GLOVER JEREMY THOMAS, GURTON BEN SHAUN, LANGLEY SAMUEL, ROONEY STEVEN DAVID;BMI;2024.9.11
;14003488;SHAME;FURLER SIA KATE I, JULES GARY;BMI;2024.9.11
;6167807;SHE GLOWS;FURLER SIA KATE I, MADDEN S;BMI;2024.9.11
;14899667;SHE WOLF FALLING TO PIECES;BRAIDE CHRIS, FURLER SIA KATE I, GUETTA DAVID, TUINFORT GIORGIO H;BMI;2024.9.11
;13767985;SHES PRETTY SHE LIES;AIELLO STEPHEN MATTHEW, BRAIDE CHRISTOPHER KENNETH, FURLER SIA KATE I, JACKSON CHEYENNE DAVID;BMI;2024.9.11
;16036460;SIA;CORBY MATT JOHN, FURLER SIA KATE I;BMI;2024.9.11
;5038054;SIA S SONG;FLAVELL JESSE HEATH, FURLER SIA KATE I, GLOVER JEREMY THOMAS, GURTON BEN SHAUN, ROONEY STEVEN DAVID;BMI;2024.9.11
;14003491;SICK FLOWERS;CAREY DANIEL DE MUSSENDEN, FURLER SIA KATE I;BMI;2024.9.11
;7548502;SILENCE;DIXON SAM, FURLER SIA KATE I;BMI;2024.9.11
;4999779;SITUATION;FLAVELL JESSE HEATH, FURLER SIA KATE I;BMI;2024.9.11
;23550330;SKELETONS;BRAIDE CHRISTOPHER KENNETH, FURLER SIA KATE I;BMI;2024.9.11
;17793085;SLEDGEHAMMER;FENTY ROBYN, FURLER SIA KATE I, SHATKIN JESSE SAMUEL;BMI;2024.9.11
;5070617;SOBER AND UNKISSED;FLAVELL JESSE HEATH, FURLER SIA KATE I;BMI;2024.9.11
;20955924;SOC DE TITANI;FURLER SIA KATE I, GUETTA PIERRE DAVID, TUINFORT GIORGIO H, WALL VAN DE NICK L;BMI;2024.9.11
;5070633;SOME KIND OF LOVE SONG;FURLER SIA KATE I, KORNWEIBEL ANDREW;BMI;2024.9.11
;6877737;SOMERSAULT;BINNS HENRY DANIEL, FURLER SIA KATE I, HARDAKER SAM;BMI;2024.9.11
;4999861;SOON;FLAVELL JESSE HEATH, FURLER SIA KATE I;BMI;2024.9.11
;9420071;SOON WE LL BE FOUND;FURLER SIA KATE I, NOWELS RICHARD W JR;BMI;2024.9.11
;21203665;SPACE BETWEEN;BRAIDE CHRISTOPHER KENNETH, FURLER SIA KATE I;BMI;2024.9.11
;6877736;SPEED DIAL;BINNS HENRY, FURLER SIA KATE I, HARDAKER SAM;BMI;2024.9.11
;15773182;STANDING ON THE SUN REMIX;DIAZ RASOOL RICARDO, FISHER NOEL C, FURLER SIA KATE I, KNOWLES BEYONCE GISSELLE, KURSTIN GREGORY ALLEN, PROCTOR ANDRE ERIC, SOKO BRIAN;BMI;2024.9.11
;7548512;STOP TRYING;FURLER SIA KATE I, KURSTIN GREG;BMI;2024.9.11
;4999967;STORIES;FLAVELL JESSE HEATH, FURLER SIA KATE I;BMI;2024.9.11
;17578313;STRAIGHT FOR THE KNIFE;FURLER SIA KATE I, PARKER JUSTIN;BMI;2024.9.11
;14003490;STRANGER MAN;ALLUM ROBERT DOUGLAS, FURLER SIA KATE I, MARTIN PHIL, MYER MATTHEW EDWARD TRISTRAM;BMI;2024.9.11
;11550519;STRONGER THAN EVER;AGUILERA CHRISTINA, DIXON SAMUEL RONALD, FURLER SIA KATE I;BMI;2024.9.11
;22863741;SUITCASE;BRAIDE CHRISTOPHER KENNETH, FURLER SIA KATE I;BMI;2024.9.11
;6808869;SUNDAY;DIXON SAMUEL RONALD, FURLER SIA KATE I;BMI;2024.9.11
;24505847;SURE OF MYSELF;FURLER SIA KATE I, MENDES SHAWN;BMI;2024.9.11
;26506509;SWEAT AND TEARS;FURLER SIA KATE I, TROTH JACOB MICHAEL;BMI;2024.9.11
;22129777;SWEET DESIGN;ANDREWS MARK, BARRETT JOHN CHARLES, COLLINS MARQUIS T, FURLER SIA KATE I, KELLEY TIM, KURSTIN GREG, LONGO JOSEPH PAUL, ROBINSON BOB H, ROSA ROBI;BMI;2024.9.11
;14003492;SWEET ONE;FURLER SIA KATE I, MENDEZ LESTER A, NOONAN KATIE ANNE;BMI;2024.9.11
;6507549;SWEET POTATO;CORMACK KEVIN JAMES, FURLER SIA KATE I, HOGARTH JAMES DEARNESS;BMI;2024.9.11
;4999996;TAKE A WHILE;FLAVELL JESSE HEATH, FURLER SIA KATE I;BMI;2024.9.11
;4999999;TAKE IT TO HEART;FLAVELL JESSE HEATH, FURLER SIA KATE I;BMI;2024.9.11
;28221969;TEXT ME BACK;FURLER SIA KATE I, MCALL BARNABY JONATHAN, MITCHELL SARA, VAZQUEZ VICTOR;BMI;2024.9.11
;5386710;THANK YOU;FRANK SAMUEL JAMES, FURLER SIA KATE I;BMI;2024.9.11
;31476668;THAT S LIFE;ASHFORD NICKOLAS, FURLER SIA KATE I, GLOGOWER DANIEL C., GOULD ANDREW DAVID, LAVALLE MICHAEL LOREN, MC CORMICK MALCOLM JAMES, NELSON WINSTON D ADRIAN, NJAPA CHARLES MISODI, O CONNELL JAMES MICHAEL, ROSENBERG IVAN JACKSON, SIMPSON VALERIE;BMI;2024.9.11
;5040566;THINGS;FLAVELL JESSE HEATH, FURLER SIA KATE I, GLOVER JEREMY THOMAS, GURTON BEN SHAUN, LANGLEY SAMUEL, ROONEY STEVEN DAVID;BMI;2024.9.11
;14003420;THIS FINE SOCIAL SCENE;BINNS HENRY DANIEL, FURLER SIA KATE I, HARDAKER SAM;BMI;2024.9.11
;6256810;THIS SHIT;FURLER SIA KATE I, HEWERDINE BOO;BMI;2024.9.11
;14003424;THISTLES;BINNS HENRY, FURLER SIA KATE I, HARDAKER SAM;BMI;2024.9.11
;6256815;THREE;CORMACK KEVIN JAMES, FURLER SIA KATE I, HOGARTH JAMES DEARNESS;BMI;2024.9.11
;17719430;THROW DOWN THE ROSES;AUSTIN DALLAS L, FURLER SIA KATE I, PIERSON CATHERINE E;BMI;2024.9.11
;8090201;THROW IT ALL AWAY;BINNS HENRY, FURLER SIA KATE I, HARDAKER SAM, MADDEN DEDI;BMI;2024.9.11
;17719437;TIME WAVE ZERO;ANDERSON TIM R, FURLER SIA KATE I, PIERSON CATHERINE E;BMI;2024.9.11
;49954973;TITANS;FURLER SIA KATE I, GOLDSTEIN YONATAN, JONG DE BOAZ, MCKENZIE TIMOTHY LEE, MECKSEPER PHILIP, PENTZ THOMAS WESLEY;BMI;2024.9.11
;43738676;TOGETHER;ANTONOFF JACK, FURLER SIA KATE I;BMI;2024.9.11
;6256834;TOWN BIKE;FRANK SAMUEL JAMES, FURLER SIA KATE I;BMI;2024.9.11
;23976771;TOY BOX;AUSTIN DALLAS L, FURLER SIA KATE I, NITTA CORY THOMAS;BMI;2024.9.11
;5001976;TREASURE;FLAVELL JESSE HEATH, FURLER SIA KATE I;BMI;2024.9.11
;5001977;TRIPOUTRO;FURLER SIA KATE I;BMI;2024.9.11
;5001978;TRIPPY;FURLER SIA KATE I;BMI;2024.9.11
;7548519;U CAN DO IT;DIXON SAM, FURLER SIA KATE I;BMI;2024.9.11
;16492526;UNITE;CORNISH JESSICA, ERIKSEN MIKKEL STORLEER, FURLER SIA KATE I, HERMANSEN TOR ERIK, KELLY CLAUDE;BMI;2024.9.11
;7548513;UNTANGLE;FURLER SIA KATE I, KURSTIN GREG;BMI;2024.9.11
;5047557;UP ON THE ONE;FLAVELL JESSE HEATH, FURLER SIA KATE I, GLOVER JEREMY THOMAS, ROONEY STEVEN DAVID;BMI;2024.9.11
;17014204;VICTORY;EVIGAN JASON GREGORY, FURLER SIA KATE I, SCHERR MITCHELL ALLAN;BMI;2024.9.11
;61070642;VIOLET CHEMISTRY;CYRUS MILEY RAY, FURLER SIA KATE I, SHATKIN JESSE SAMUEL, WILLIAMS MICHAEL LEN II;BMI;2024.9.11
;25443940;VOLCANO;CANDY BROOKE DYAN, FURLER SIA KATE I, GELLER JESSE ST JOHN, NITTA CORY THOMAS;BMI;2024.9.11
;17072882;VOODOO;EVIGAN JASON, FURLER SIA KATE I, SCHERR MITCHELL ALLAN;BMI;2024.9.11
;5292701;WAITING FOR YOU;CORSBIE NIGEL BRUCE, FURLER SIA KATE I;BMI;2024.9.11
;8090205;WAITING TO DIE;BINNS HENRY DANIEL, FURLER SIA KATE I, HARDAKER SAM;BMI;2024.9.11
;21843535;WAVING GOODBYE;FURLER SIA KATE I, PENTZ THOMAS WESLEY, SWANSON ANDREW FITZGERALD;BMI;2024.9.11
;17843985;WE ARE ONE OLE OLA;FURLER SIA KATE I, GOTTWALD LUKASZ, INACIO CLAUDIA CRISTINA LEITE, KHAYAT NADIR, LOPEZ JENNIFER, MURCIA DANIEL, PEREZ ARMANDO CHRISTIAN, TROELSEN THOMAS SKOV;BMI;2024.9.11
;29842847;WELCOME TO THE WONDERFUL WORLD OF;FURLER SIA KATE I, MCKENZIE TIMOTHY LEE, PENTZ THOMAS WESLEY;BMI;2024.9.11
;5004175;WHAT IS IT THAT YOU RE AFTER;FLAVELL JESSE HEATH, FURLER SIA KATE I;BMI;2024.9.11
;13767989;WHERE ARE YOU RUNNING SWEETHEART;ANDERSON TIMOTHY PAUL, FURLER SIA KATE I, JACKSON CHEYENNE DAVID;BMI;2024.9.11
;6519214;WHERE I BELONG;DIXON SAMUEL RONALD, FURLER SIA KATE I;BMI;2024.9.11
;19440826;WHISPERER;FURLER SIA KATE I, GUETTA DAVID, TUINFORT GIORGIO H;BMI;2024.9.11
;19050141;WHO AM I;FURLER SIA KATE I, GLUCK WILLIAM, HULL THOMAS EDWARD PERCY, KURSTIN GREGORY ALLEN;BMI;2024.9.11
;5004195;WHY DENY;FRANK SAMUEL JAMES, FURLER SIA KATE I;BMI;2024.9.11
;14002474;WINTER IN HAWAII;DIXON SAMUEL RONALD, FURLER SIA KATE I;BMI;2024.9.11
;19988000;WOLVES;BRINSMEAD ALAN, DEAN MIKE, DOCKERY KIRBY LAUREN, FURLER SIA KATE I, GOLDSTEIN NOAH D, HOIBERG MAGNUS AUGUST, MALIK YUSUF, MCDERMOTT RYAN FRANCIS, MENSA VIC, REYNOLDS PATRICK, RUTBERG ELON, WEST KANYE OMARI, WEXLER FRED MICHAEL, YOUNG CYDEL CHARLES;BMI;2024.9.11
;5047594;WORD AND THE DEAL;FLAVELL JESSE HEATH, FURLER SIA KATE I, GLOVER JEREMY THOMAS, GURTON BEN SHAUN, LANGLEY SAMUEL, ROONEY STEVEN DAVID;BMI;2024.9.11
;6257046;YOU ARE A LIAR;FRANK SAMUEL JAMES, FURLER SIA KATE I;BMI;2024.9.11
;10078672;YOU DON T KNOW;DIXON SAMUEL RONALD, FURLER SIA KATE I, YOUNG WILLIAM ROBERT;BMI;2024.9.11
;6257048;YOU HAVE BEEN LOVED;FURLER SIA KATE I, JONES CLIFF, VETTESE PETER JOHN;BMI;2024.9.11
;11774166;YOU LOST ME;AGUILERA CHRISTINA, DIXON SAMUEL RONALD, FURLER SIA KATE I;BMI;2024.9.11
;14003489;YOU MADE A FOOL OF ME;ALLUM ROBERT DOUGLAS, FURLER SIA KATE I, MARTIN PHILIP CHARLES, MYER MATTHEW EDWARD TRISTRAM;BMI;2024.9.11
